Text,Sentiment,Source,Date/Time,User ID,Location,Confidence Score,Product/Service,Category,Rating,Response Time (mins),Resolution Status,Cleaned_Text,Processed_Text
Chat was fine but not great.,Neutral,ChatSupport,2023-07-20 01:59:00,user10581,Dubai,0.9,Product B,Customer Support,4,143,Escalated,chat was fine but not great,chat fine great
User experience is fantastic.,Positive,IMDb,2023-09-13 16:14:00,user10582,Toronto,0.72,Product A,Technical,5,39,Pending,user experience is fantastic,user experience fantastic
"Terrible experience, very disappointed.",Negative,TripAdvisor,2023-09-05 12:24:00,user10585,Singapore,0.95,Customer Portal,Technical,5,52,Resolved,terrible experience very disappointed,terrible experience disappointed
"Met expectations, no issues.",Neutral,Email,2023-06-12 08:26:00,user10586,Berlin,0.93,Customer Portal,Billing,5,18,Resolved,met expectations no issues,met expectation issue
Slow response from team.,Negative,Email,2023-08-08 05:53:00,user10587,Singapore,0.86,Website,Refund,5,50,Resolved,slow response from team,slow response team
Great quality and quick delivery.,Positive,Yelp,2023-07-29 05:27:00,user10588,New York,0.82,Mobile App,Usability,1,79,Resolved,great quality and quick delivery,great quality quick delivery
Service quality was consistent.,Neutral,Spotify,2023-09-24 15:33:00,user10589,Toronto,0.92,Mobile App,Delivery,1,166,Pending,service quality was consistent,service quality consistent
Product quality is acceptable.,Neutral,Yelp,2023-09-28 04:31:00,user10590,Sydney,0.88,Product A,Usability,4,23,Resolved,product quality is acceptable,product quality acceptable
Fast and friendly communication.,Positive,Website Testimonial,2023-09-07 00:05:00,user10591,Toronto,0.87,Premium Plan,Website Experience,5,94,Escalated,fast and friendly communication,fast friendly communication
Everything worked perfectly.,Positive,Website Testimonial,2023-09-12 10:20:00,user10594,London,0.82,Product B,Usability,4,130,Resolved,everything worked perfectly,everything worked perfectly
Customer support never replied.,Negative,Email,2023-08-07 17:16:00,user10595,Dubai,0.84,Mobile App,Delivery,1,80,Resolved,customer support never replied,customer support never replied
Chat was fine but not great.,Neutral,TripAdvisor,2023-08-16 18:39:00,user10598,Paris,0.73,Subscription,Technical,2,136,Pending,chat was fine but not great,chat fine great
Response time could be better.,Neutral,Website Testimonial,2023-06-18 00:24:00,user10599,Los Angeles,0.88,Premium Plan,Billing,5,128,Pending,response time could be better,response time could better
Neither good nor bad.,Neutral,Spotify,2023-06-20 01:30:00,user10600,Sydney,0.81,Mobile App,Customer Support,2,29,Pending,neither good nor bad,neither good bad
Slow response from team.,Negative,Yelp,2023-09-02 22:14:00,user10601,Dubai,0.85,Mobile App,Website Experience,4,80,Resolved,slow response from team,slow response team
Received wrong item.,Negative,ChatSupport,2023-06-25 16:05:00,user10602,Singapore,0.85,Mobile App,Product Quality,5,176,Resolved,received wrong item,received wrong item
"It was okay, nothing special.",Neutral,Email,2023-09-09 16:16:00,user10603,Los Angeles,0.92,Customer Portal,Billing,5,70,Resolved,it was okay nothing special,okay nothing special
Chatbot was useless and unhelpful.,Negative,Amazon Reviews,2023-06-03 09:44:00,user10604,Paris,0.85,Product A,Usability,1,36,Resolved,chatbot was useless and unhelpful,chatbot useless unhelpful
Neutral feeling about the experience.,Neutral,Email,2023-08-29 03:32:00,user10605,Singapore,0.79,Product A,Billing,5,16,Pending,neutral feeling about the experience,neutral feeling experience
Received wrong item.,Negative,Twitter,2023-09-03 15:55:00,user10606,Mumbai,0.78,Subscription,Technical,1,145,Resolved,received wrong item,received wrong item
Response time could be better.,Neutral,Spotify,2023-06-16 00:10:00,user10607,London,0.88,Mobile App,Website Experience,2,42,Resolved,response time could be better,response time could better
Response time could be better.,Neutral,Yelp,2023-08-13 08:08:00,user10610,Dubai,0.93,Product A,Refund,1,130,Resolved,response time could be better,response time could better
Website kept crashing.,Negative,ChatSupport,2023-06-25 02:55:00,user10611,Sydney,0.87,Subscription,Website Experience,1,21,Pending,website kept crashing,website kept crashing
Chat was fine but not great.,Neutral,Twitter,2023-08-11 20:18:00,user10613,Berlin,0.71,Mobile App,Refund,3,88,Resolved,chat was fine but not great,chat fine great
Chatbot was useless and unhelpful.,Negative,Website Testimonial,2023-08-30 08:46:00,user10614,Los Angeles,0.8,Delivery Service,Product Quality,4,74,Resolved,chatbot was useless and unhelpful,chatbot useless unhelpful
Website kept crashing.,Negative,Spotify,2023-08-28 20:48:00,user10615,Mumbai,0.72,Customer Portal,Billing,5,11,Pending,website kept crashing,website kept crashing
Chat was fine but not great.,Neutral,IMDb,2023-08-31 01:31:00,user10616,New York,0.84,Gift Card,Refund,3,102,Resolved,chat was fine but not great,chat fine great
User experience is fantastic.,Positive,Yelp,2023-09-22 03:04:00,user10618,Paris,0.9,Customer Portal,Billing,3,49,Resolved,user experience is fantastic,user experience fantastic
Great quality and quick delivery.,Positive,Yelp,2023-08-28 16:13:00,user10619,Berlin,0.77,Mobile App,Delivery,4,139,Pending,great quality and quick delivery,great quality quick delivery
Received wrong item.,Negative,Twitter,2023-08-24 02:34:00,user10620,Paris,0.84,Product B,Usability,5,21,Resolved,received wrong item,received wrong item
Excellent support team.,Positive,Website Testimonial,2023-09-16 21:07:00,user10621,Berlin,0.72,Mobile App,Website Experience,5,169,Pending,excellent support team,excellent support team
Chatbot was useless and unhelpful.,Negative,Website Testimonial,2023-09-06 23:25:00,user10622,Sydney,0.89,Subscription,Technical,1,70,Resolved,chatbot was useless and unhelpful,chatbot useless unhelpful
"Terrible experience, very disappointed.",Negative,Email,2023-08-04 21:08:00,user10623,London,0.83,Subscription,Usability,3,87,Resolved,terrible experience very disappointed,terrible experience disappointed
Neither good nor bad.,Neutral,IMDb,2023-07-01 18:16:00,user10624,London,0.81,Premium Plan,Delivery,1,173,Resolved,neither good nor bad,neither good bad
Great quality and quick delivery.,Positive,IMDb,2023-08-21 01:51:00,user10625,Mumbai,0.71,Subscription,Delivery,5,13,Resolved,great quality and quick delivery,great quality quick delivery
Fast and friendly communication.,Positive,Twitter,2023-09-26 18:03:00,user10626,Mumbai,0.88,Product B,Delivery,1,26,Resolved,fast and friendly communication,fast friendly communication
Received wrong item.,Negative,ChatSupport,2023-07-07 19:11:00,user10627,Mumbai,0.72,Customer Portal,Refund,1,76,Pending,received wrong item,received wrong item
Customer care was top-notch.,Positive,ChatSupport,2023-07-17 07:02:00,user10628,Toronto,0.83,Subscription,Billing,3,170,Pending,customer care was top notch,customer care top notch
Chat was fine but not great.,Neutral,Spotify,2023-06-25 22:40:00,user10629,Los Angeles,0.76,Product B,Usability,1,177,Resolved,chat was fine but not great,chat fine great
Product quality is acceptable.,Neutral,IMDb,2023-09-23 19:27:00,user10630,Berlin,0.71,Subscription,Refund,5,64,Resolved,product quality is acceptable,product quality acceptable
Neutral feeling about the experience.,Neutral,TripAdvisor,2023-09-04 00:35:00,user10631,Toronto,0.73,Product B,Product Quality,1,159,Resolved,neutral feeling about the experience,neutral feeling experience
Everything worked perfectly.,Positive,Twitter,2023-09-24 19:22:00,user10632,New York,0.71,Website,Usability,3,59,Resolved,everything worked perfectly,everything worked perfectly
Customer care was top-notch.,Positive,IMDb,2023-06-20 13:42:00,user10633,Los Angeles,0.86,Gift Card,Usability,2,33,Resolved,customer care was top notch,customer care top notch
I will definitely recommend this to friends.,Positive,Spotify,2023-06-06 03:50:00,user10634,Singapore,0.8,Customer Portal,Customer Support,5,122,Resolved,i will definitely recommend this to friends,definitely recommend friend
Delivery took too long.,Negative,Amazon Reviews,2023-09-13 07:48:00,user10635,Los Angeles,0.87,Website,Refund,1,155,Resolved,delivery took too long,delivery took long
Fast and friendly communication.,Positive,Yelp,2023-07-30 12:08:00,user10636,Mumbai,0.73,Mobile App,Billing,2,63,Pending,fast and friendly communication,fast friendly communication
Response time could be better.,Neutral,Twitter,2023-09-16 16:33:00,user10637,Los Angeles,0.89,Mobile App,Technical,2,13,Pending,response time could be better,response time could better
Service quality was consistent.,Neutral,IMDb,2023-06-14 09:11:00,user10638,Singapore,0.87,Subscription,Website Experience,2,174,Pending,service quality was consistent,service quality consistent
Received wrong item.,Negative,ChatSupport,2023-07-04 17:17:00,user10639,Toronto,0.75,Product B,Delivery,3,63,Resolved,received wrong item,received wrong item
Everything worked perfectly.,Positive,TripAdvisor,2023-06-03 11:05:00,user10640,Mumbai,0.84,Product B,Billing,5,49,Resolved,everything worked perfectly,everything worked perfectly
Everything worked perfectly.,Positive,Yelp,2023-06-25 18:57:00,user10641,London,0.85,Website,Customer Support,1,151,Resolved,everything worked perfectly,everything worked perfectly
Great quality and quick delivery.,Positive,Yelp,2023-07-08 00:01:00,user10642,Berlin,0.78,Premium Plan,Usability,1,57,Escalated,great quality and quick delivery,great quality quick delivery
User experience is fantastic.,Positive,Yelp,2023-09-24 03:39:00,user10643,Dubai,0.92,Product A,Billing,4,178,Pending,user experience is fantastic,user experience fantastic
Customer care was top-notch.,Positive,Email,2023-08-05 00:10:00,user10644,London,0.93,Mobile App,Refund,4,161,Pending,customer care was top notch,customer care top notch
Chat was fine but not great.,Neutral,ChatSupport,2023-06-18 07:21:00,user10645,Sydney,0.87,Subscription,Billing,2,168,Pending,chat was fine but not great,chat fine great
Customer support never replied.,Negative,Spotify,2023-08-05 15:58:00,user10646,New York,0.89,Gift Card,Refund,5,108,Resolved,customer support never replied,customer support never replied
Product quality is acceptable.,Neutral,Twitter,2023-07-25 21:08:00,user10647,Sydney,0.74,Subscription,Delivery,4,123,Pending,product quality is acceptable,product quality acceptable
Great quality and quick delivery.,Positive,Email,2023-06-09 16:40:00,user10648,Dubai,0.86,Gift Card,Refund,2,162,Resolved,great quality and quick delivery,great quality quick delivery
Fast and friendly communication.,Positive,Yelp,2023-08-23 00:11:00,user10650,Paris,0.9,Customer Portal,Refund,4,103,Resolved,fast and friendly communication,fast friendly communication
Customer support never replied.,Negative,ChatSupport,2023-09-13 12:06:00,user10651,Toronto,0.77,Gift Card,Product Quality,2,60,Resolved,customer support never replied,customer support never replied
User experience is fantastic.,Positive,Email,2023-07-10 12:10:00,user10652,London,0.94,Website,Website Experience,1,110,Escalated,user experience is fantastic,user experience fantastic
Website kept crashing.,Negative,Twitter,2023-06-12 13:12:00,user10653,Toronto,0.9,Gift Card,Usability,2,137,Resolved,website kept crashing,website kept crashing
Neutral feeling about the experience.,Neutral,IMDb,2023-06-10 04:57:00,user10654,Singapore,0.82,Subscription,Usability,4,25,Pending,neutral feeling about the experience,neutral feeling experience
"Terrible experience, very disappointed.",Negative,TripAdvisor,2023-08-15 09:43:00,user10655,Mumbai,0.94,Mobile App,Website Experience,5,32,Resolved,terrible experience very disappointed,terrible experience disappointed
Slow response from team.,Negative,Yelp,2023-07-16 05:11:00,user10656,Dubai,0.75,Product B,Customer Support,5,54,Resolved,slow response from team,slow response team
Product arrived damaged.,Negative,TripAdvisor,2023-08-28 23:29:00,user10657,Mumbai,0.86,Mobile App,Billing,5,142,Pending,product arrived damaged,product arrived damaged
Website kept crashing.,Negative,Amazon Reviews,2023-06-28 03:08:00,user10658,London,0.81,Customer Portal,Customer Support,4,94,Escalated,website kept crashing,website kept crashing
Response time could be better.,Neutral,Spotify,2023-08-23 23:11:00,user10659,Dubai,0.81,Product B,Website Experience,5,115,Escalated,response time could be better,response time could better
Great quality and quick delivery.,Positive,IMDb,2023-07-13 18:31:00,user10661,Paris,0.75,Website,Website Experience,1,10,Resolved,great quality and quick delivery,great quality quick delivery
Fast and friendly communication.,Positive,IMDb,2023-06-02 00:57:00,user10662,Berlin,0.86,Gift Card,Billing,3,12,Resolved,fast and friendly communication,fast friendly communication
Neutral feeling about the experience.,Neutral,TripAdvisor,2023-08-04 13:50:00,user10663,Singapore,0.82,Delivery Service,Refund,5,99,Resolved,neutral feeling about the experience,neutral feeling experience
Chatbot was useless and unhelpful.,Negative,TripAdvisor,2023-07-07 06:42:00,user10664,Berlin,0.92,Gift Card,Customer Support,4,175,Resolved,chatbot was useless and unhelpful,chatbot useless unhelpful
Product quality is acceptable.,Neutral,IMDb,2023-07-03 00:43:00,user10667,Paris,0.89,Product A,Billing,4,73,Pending,product quality is acceptable,product quality acceptable
Product arrived damaged.,Negative,ChatSupport,2023-09-06 13:50:00,user10668,Los Angeles,0.84,Customer Portal,Usability,5,158,Resolved,product arrived damaged,product arrived damaged
Fast and friendly communication.,Positive,Amazon Reviews,2023-06-11 11:14:00,user10669,Singapore,0.83,Delivery Service,Billing,3,113,Resolved,fast and friendly communication,fast friendly communication
Fast and friendly communication.,Positive,Amazon Reviews,2023-07-08 18:13:00,user10671,Berlin,0.92,Customer Portal,Refund,4,131,Resolved,fast and friendly communication,fast friendly communication
